X,Y,FID,OBJECTID,RANK,NAME,ADDRESS,ADDRESS2,CITY,STATE,ZIP,COUNTY,EMPLOYEES,REVENUES,LATITUDE,LONGITUDE,SOURCE,PRC,COUNTYFIPS,COMMENTS,WEBSITE,PROFIT,GlobalID,CreationDate,Creator,EditDate,Editor
-9781726.0324,5175831.2213,60,60,84,ALLSTATE,2775 SANDERS ROAD,NOT AVAILABLE,NORTHBROOK,IL,60062,COOK,43275,36534,42.09907,-87.87074,BING MAPS,ADDRESS,17031,NOT AVAILABLE,HTTPS://WWW.ALLSTATE.COM/,1877,{34D1C704-8831-414D-BBF8-559AE37CD3AC},2021/12/16 14:56:43+00,HostedByHIFLD,2021/12/16 14:56:43+00,HostedByHIFLD
-9753925.7707,5143812.9466,61,61,106,KRAFT HEINZ,200 EAST RANDOLPH STREET,NOT AVAILABLE,CHICAGO,IL,60601,COOK,41000,26487,41.885297,-87.621006,MANUAL,ON-ENTITY,17031,NOT AVAILABLE,HTTP://WWW.KRAFTHEINZCOMPANY.COM/,3632,{CF259BC9-F70A-4970-AB89-D314A96F4884},2021/12/16 14:56:43+00,HostedByHIFLD,2021/12/16 14:56:43+00,HostedByHIFLD
-9785233.7096,5137876.0703,62,62,456,INGREDION,5 WESTBROOK CORPORATE CENTER,SUITE 500,WESTCHESTER,IL,60154,COOK,11000,5704,41.84558,-87.90225,BING MAPS,ADDRESS,17031,NOT AVAILABLE,HTTPS://WWW.INGREDION.COM/,484.9,{25E58482-A9BD-4B4D-B50E-B0279475BC15},2021/12/16 14:56:43+00,HostedByHIFLD,2021/12/16 14:56:43+00,HostedByHIFLD
-9820999.5488,5172994.5966,63,63,127,SEARS HOLDINGS,3333 BEVERLY ROAD,NOT AVAILABLE,HOFFMAN ESTATES,IL,60179,COOK,140000,22138,42.08016,-88.22354,BING MAPS,ADDRESS,17031,NOT AVAILABLE,HTTP://WWW.SEARS.COM/,-2221,{B5B9C5F4-EE4E-4066-9F1C-D74133D4A066},2021/12/16 14:56:43+00,HostedByHIFLD,2021/12/16 14:56:43+00,HostedByHIFLD
-9756125.8891,5143146.9814,64,64,433,MOTOROLA SOLUTIONS,500 WEST MONROE STREET,SUITE 4400,CHICAGO,IL,60661,COOK,14000,6038,41.880843,-87.64077,MANUAL,ON-ENTITY,17031,NOT AVAILABLE,HTTPS://WWW.MOTOROLASOLUTIONS.COM/EN_US.HTML,560,{489C4C58-F9E2-4698-9D89-84797D459C09},2021/12/16 14:56:43+00,HostedByHIFLD,2021/12/16 14:56:43+00,HostedByHIFLD
-9753978.5362,5143807.4142,65,65,391,JONES LANG LASALLE,200 EAST RANDOLPH DRIVE,NOT AVAILABLE,CHICAGO,IL,60601,COOK,77300,6804,41.88526,-87.62148,BING MAPS,ADDRESS,17031,NOT AVAILABLE,HTTP://WWW.US.JLL.COM/UNITED-STATES/EN-US,318.2,{78A0C284-D627-4124-9DAC-6FC7FF09F41D},2021/12/16 14:56:43+00,HostedByHIFLD,2021/12/16 14:56:43+00,HostedByHIFLD
-9754291.3439,5144082.5457,66,66,439,OLD REPUBLIC INTERNATIONAL,307 NORTH MICHIGAN AVENUE,NOT AVAILABLE,CHICAGO,IL,60601,COOK,8500,5901,41.8871,-87.62429,BING MAPS,ADDRESS,17031,NOT AVAILABLE,HTTP://WWW.OLDREPUBLIC.COM/,466.9,{7264D2A6-BE3D-4991-B801-C3F1B2CBB6AC},2021/12/16 14:56:43+00,HostedByHIFLD,2021/12/16 14:56:43+00,HostedByHIFLD
-9754942.5629,5143219.7957,67,67,89,EXELON,10 SOUTH DEARBORN STREET,NOT AVAILABLE,CHICAGO,IL,60603,COOK,34396,31360,41.88133,-87.63014,BING MAPS,ADDRESS,17031,NOT AVAILABLE,HTTP://WWW.EXELONCORP.COM/,1134,{45B683B9-F79E-4458-962D-3A0F4C2B82E9},2021/12/16 14:56:43+00,HostedByHIFLD,2021/12/16 14:56:43+00,HostedByHIFLD
-9755878.7599,5143551.7284,68,68,24,BOEING,100 NORTH RIVERSIDE PLAZA,NOT AVAILABLE,CHICAGO,IL,60606,COOK,150540,94571,41.88355,-87.63855,BING MAPS,ADDRESS,17031,NOT AVAILABLE,HTTP://WWW.BOEING.COM/,4895,{9FC0B6B2-B4AA-411C-A38A-3E4E0F9F62C5},2021/12/16 14:56:43+00,HostedByHIFLD,2021/12/16 14:56:43+00,HostedByHIFLD
-9754836.5868,5144005.2389,69,69,388,R.R. DONNELLEY & SONS,35 W WACKER DRIVE,NOT AVAILABLE,CHICAGO,IL,60606,COOK,44360,6896,41.886583,-87.629188,MANUAL,ON-ENTITY,17031,NOT AVAILABLE,HTTPS://WWW.RRDONNELLEY.COM/,-495.9,{80AAC422-F88D-46F6-A42A-F64AC81B107F},2021/12/16 14:56:43+00,HostedByHIFLD,2021/12/16 14:56:43+00,HostedByHIFLD
-9755592.6688,5142826.5751,70,70,83,UNITED CONTINENTAL HOLDINGS,233 SOUTH WACKER DRIVE,NOT AVAILABLE,CHICAGO,IL,60606,COOK,88000,36556,41.8787,-87.63598,BING MAPS,ADDRESS,17031,NOT AVAILABLE,HTTPS://WWW.UNITED.COM/UAL/EN/US/,2263,{439CB11B-CBDD-41AD-9B3F-4AA103896764},2021/12/16 14:56:43+00,HostedByHIFLD,2021/12/16 14:56:43+00,HostedByHIFLD
-9756092.4933,5143372.3039,71,71,304,LKQ,500 WEST MADISON STREET,SUITE 2800,CHICAGO,IL,60661,COOK,42500,9082,41.88235,-87.64047,BING MAPS,ADDRESS,17031,NOT AVAILABLE,HTTP://WWW.LKQCORP.COM/EN-US/,464,{59301952-F7A4-4C93-8725-DE57E28C5BE0},2021/12/16 14:56:43+00,HostedByHIFLD,2021/12/16 14:56:43+00,HostedByHIFLD
-8561990.5794,4903322.937,72,72,91,RITE AID,30 HUNTER LANE,NOT AVAILABLE,CAMP HILL,PA,17011,CUMBERLAND,70580,30737,40.25675,-76.91367,BING MAPS,ADDRESS,42041,NOT AVAILABLE,HTTPS://WWW.RITEAID.COM/,165.5,{47A41923-B002-4C11-8147-54D6F3F31CFC},2021/12/16 14:56:43+00,HostedByHIFLD,2021/12/16 14:56:43+00,HostedByHIFLD
-9094135.5941,5086513.3653,73,73,479,KEYCORP,127 PUBLIC SQUARE,NOT AVAILABLE,CLEVELAND,OH,44114,CUYAHOGA,15700,5422,41.50094,-81.69401,BING MAPS,ADDRESS,39035,NOT AVAILABLE,HTTPS://WWW.KEY.COM/PERSONAL/INDEX.JSP?KEY=COM,791,{BC103F20-E90D-480A-8FD3-B7E39817AE05},2021/12/16 14:56:43+00,HostedByHIFLD,2021/12/16 14:56:43+00,HostedByHIFLD
-9094088.8399,5085997.6153,74,74,236,SHERWIN-WILLIAMS,101 WEST PROSPECT AVENUE,SUITE 1020,CLEVELAND,OH,44115,CUYAHOGA,42550,11856,41.49747,-81.69359,BING MAPS,ADDRESS,39035,NOT AVAILABLE,HTTPS://WWW.SHERWIN-WILLIAMS.COM/,1132.7,{6986F0B3-05EF-487A-9243-2511DAC53F60},2021/12/16 14:56:43+00,HostedByHIFLD,2021/12/16 14:56:43+00,HostedByHIFLD
-9068191.4735,5087396.2982,75,75,251,PARKER-HANNIFIN,6035 PARKLAND BOULEVARD,NOT AVAILABLE,CLEVELAND,OH,44124,CUYAHOGA,48950,11361,41.50688,-81.46095,BING MAPS,ADDRESS,39035,NOT AVAILABLE,HTTP://WWW.PARKER.COM/PORTAL/SITE/PARKER/,806.8,{17DA8B04-C9D7-47B5-B498-9156567C0D05},2021/12/16 14:56:43+00,HostedByHIFLD,2021/12/16 14:56:43+00,HostedByHIFLD
-9067146.1835,5091880.5888,76,76,120,PROGRESSIVE,6300 WILSON MILLS ROAD,NOT AVAILABLE,MAYFIELD VILLAGE,OH,44143,CUYAHOGA,31721,23441,41.53704,-81.45156,BING MAPS,ADDRESS,39035,NOT AVAILABLE,HTTPS://WWW.PROGRESSIVE.COM/,1031,{B37B8FA3-736A-45ED-8B1F-D84A410FA3ED},2021/12/16 14:56:43+00,HostedByHIFLD,2021/12/16 14:56:43+00,HostedByHIFLD
-9116416.1901,5079907.3156,77,77,470,TRAVELCENTERS OF AMERICA,24601 CENTER RIDGE ROAD,SUITE 200,WESTLAKE,OH,44145,CUYAHOGA,20259,5511,41.45648,-81.89416,BING MAPS,ADDRESS,39035,NOT AVAILABLE,HTTPS://WWW.TA-PETRO.COM/,-2,{58CE639D-4569-46E4-A61E-4DEB93130A44},2021/12/16 14:56:43+00,HostedByHIFLD,2021/12/16 14:56:43+00,HostedByHIFLD
-10359706.8474,5600989.2805,78,78,93,CHS,5500 CENEX DRIVE,NOT AVAILABLE,INVER GROVE HEIGHT,MN,55077,DAKOTA,12157,30347,44.86943,-93.06283,BING MAPS,ADDRESS,27037,NOT AVAILABLE,HTTP://WWW.CHSINC.COM/,424.2,{F7CCD6CD-4749-4913-8D19-D45C174E094C},2021/12/16 14:56:43+00,HostedByHIFLD,2021/12/16 14:56:43+00,HostedByHIFLD
-10368592.3691,5600675.142,79,79,466,PATTERSON,1031 MENDOTA HEIGHTS ROAD,NOT AVAILABLE,SAINT PAUL,MN,55120,DAKOTA,7000,5555,44.86743,-93.14265,BING MAPS,ADDRESS,27037,NOT AVAILABLE,HTTPS://WWW.PATTERSONCOMPANIES.COM/HOME/DEFAULT.ASPX,187.2,{E15C78EE-8667-4A2D-B75C-C273E4BD8144},2021/12/16 14:56:43+00,HostedByHIFLD,2021/12/16 14:56:43+00,HostedByHIFLD
-10792452.4623,3878050.7199,80,80,155,KIMBERLY-CLARK,351 PHELPS DRIVE,NOT AVAILABLE,IRVING,TX,75038,DALLAS,42000,18202,32.86992,-96.95025,BING MAPS,ADDRESS,48113,NOT AVAILABLE,HTTPS://WWW.KIMBERLY-CLARK.COM/EN-US,2166,{9A0CF40D-728C-4004-B177-85C82A47DC65},2021/12/16 14:56:43+00,HostedByHIFLD,2021/12/16 14:56:43+00,HostedByHIFLD
-10791758.9419,3878257.4813,81,81,484,CELANESE,222 WEST LAS COLINAS BOULEVARD,NOT AVAILABLE,IRVING,TX,75039,DALLAS,7293,5389,32.87148,-96.94402,BING MAPS,ADDRESS,48113,NOT AVAILABLE,HTTPS://WWW.CELANESE.COM/,900,{5A22E6FC-AA41-47D6-82E8-56AF93C18FE9},2021/12/16 14:56:43+00,HostedByHIFLD,2021/12/16 14:56:43+00,HostedByHIFLD
-10792399.0289,3880740.2279,82,82,4,EXXON MOBIL,5959 LAS COLINAS BOULEVARD,NOT AVAILABLE,IRVING,TX,75039,DALLAS,72700,205004,32.89021,-96.94977,BING MAPS,ADDRESS,48113,NOT AVAILABLE,HTTP://CORPORATE.EXXONMOBIL.COM/,7840,{A5C1A708-C8DD-4E7A-9F30-BE65E1718D8F},2021/12/16 14:56:43+00,HostedByHIFLD,2021/12/16 14:56:43+00,HostedByHIFLD
-10792392.3498,3882477.0043,83,83,149,FLUOR,6700 LAS COLINAS BOULEVARD,NOT AVAILABLE,IRVING,TX,75039,DALLAS,61551,19037,32.90331,-96.94971,BING MAPS,ADDRESS,48113,NOT AVAILABLE,HTTP://WWW.FLUOR.COM/,281.4,{7AFC6D99-D227-4C1A-8176-909803A02380},2021/12/16 14:56:43+00,HostedByHIFLD,2021/12/16 14:56:43+00,HostedByHIFLD
-10794017.6143,3881819.3855,84,84,499,VISTRA ENERGY,6555 SIERRA DRIVE,NOT AVAILABLE,IRVING,TX,75039,DALLAS,4431,5164,32.89835,-96.96431,BING MAPS,ADDRESS,48113,NOT AVAILABLE,HTTPS://WWW.VISTRAENERGY.COM/,-99999,{B95F0B0A-C644-4F6C-BE53-023F71F1E0DC},2021/12/16 14:56:43+00,HostedByHIFLD,2021/12/16 14:56:43+00,HostedByHIFLD
-10796692.6217,3884038.9967,85,85,496,MICHAELS COS.,8000 BENT BRANCH DRIVE,NOT AVAILABLE,IRVING,TX,75063,DALLAS,31000,5197,32.91509,-96.98834,BING MAPS,ADDRESS,48113,NOT AVAILABLE,HTTP://WWW.MICHAELS.COM/,378.2,{B6FC265C-C699-41D6-9E89-E958D09DB448},2021/12/16 14:56:43+00,HostedByHIFLD,2021/12/16 14:56:43+00,HostedByHIFLD
-10775321.5058,3866835.3846,86,86,421,BUILDERS FIRSTSOURCE,2001 BRYAN STREET,SUITE 1600,DALLAS,TX,75201,DALLAS,14000,6367,32.78526,-96.79636,BING MAPS,ADDRESS,48113,NOT AVAILABLE,HTTPS://WWW.BLDR.COM/,144.3,{BCD38BFE-339D-4CC7-9D17-8E8153A83466},2021/12/16 14:56:43+00,HostedByHIFLD,2021/12/16 14:56:43+00,HostedByHIFLD
-10776637.3022,3868056.2858,87,87,274,HOLLYFRONTIER,2828 NORTH HARWOOD,SUITE 1300,DALLAS,TX,75201,DALLAS,2676,10536,32.79448,-96.80818,BING MAPS,ADDRESS,48113,NOT AVAILABLE,HTTPS://WWW.HOLLYFRONTIER.COM/HOME/DEFAULT.ASPX,-260.5,{56227E84-3C2E-422F-A0F7-9CB7316C0B35},2021/12/16 14:56:43+00,HostedByHIFLD,2021/12/16 14:56:43+00,HostedByHIFLD
-10775648.7851,3866067.4205,88,88,9,AT&T,208 SOUTH AKARD STREET,NOT AVAILABLE,DALLAS,TX,75202,DALLAS,268540,163786,32.77946,-96.7993,BING MAPS,ADDRESS,48113,NOT AVAILABLE,HTTPS://WWW.ATT.COM/WIRELESS/,12976,{DC1E81F3-C283-4E0E-9EFE-B9FCEF5E1461},2021/12/16 14:56:43+00,HostedByHIFLD,2021/12/16 14:56:43+00,HostedByHIFLD
-10776015.0263,3866781.0958,89,89,134,TENET HEALTHCARE,1445 ROSS AVENUE,NOT AVAILABLE,DALLAS,TX,75202,DALLAS,116475,21070,32.78485,-96.80259,BING MAPS,ADDRESS,48113,NOT AVAILABLE,HTTPS://WWW.TENETHEALTH.COM/,-192,{506BEEE5-F9A9-4232-925F-B7905D13B4B9},2021/12/16 14:56:43+00,HostedByHIFLD,2021/12/16 14:56:43+00,HostedByHIFLD
-10774849.5112,3869522.329,90,90,351,DEAN FOODS,2711 NORTH HASKELL AVENUE,NOT AVAILABLE,DALLAS,TX,75204,DALLAS,17000,7710,32.80555,-96.79212,BING MAPS,ADDRESS,48113,NOT AVAILABLE,HTTP://WWW.DEANFOODS.COM/,119.9,{AA72DB79-42D8-4C9F-B679-5E40AF1D77F0},2021/12/16 14:56:43+00,HostedByHIFLD,2021/12/16 14:56:43+00,HostedByHIFLD
-10776529.211,3876925.922,91,91,79,ENERGY TRANSFER EQUITY,8111 WESTCHESTER DRIVE,NOT AVAILABLE,DALLAS,TX,75225,DALLAS,30992,37504,32.861433,-96.807209,MANUAL,ON-ENTITY,48113,NOT AVAILABLE,HTTPS://WWW.ENERGYTRANSFER.COM/OVERVIEW_ETE.ASPX,995,{86D433F8-8005-4628-A3C9-DD5006E8B3B2},2021/12/16 14:56:43+00,HostedByHIFLD,2021/12/16 14:56:43+00,HostedByHIFLD
-10782845.5902,3874890.1086,92,92,138,SOUTHWEST AIRLINES,2702 LOVE FIELD DRIVE,NOT AVAILABLE,DALLAS,TX,75235,DALLAS,53536,20425,32.84607,-96.86395,BING MAPS,ADDRESS,48113,NOT AVAILABLE,HTTPS://WWW.SOUTHWEST.COM/,2244,{BB383D68-9D16-41F1-A2FB-D75B1B6AE4C9},2021/12/16 14:56:43+00,HostedByHIFLD,2021/12/16 14:56:43+00,HostedByHIFLD
-10771064.6485,3883421.07,93,93,206,TEXAS INSTRUMENTS,12500 TI BOULEVARD,NOT AVAILABLE,DALLAS,TX,75243,DALLAS,29865,13370,32.91043,-96.75812,BING MAPS,ADDRESS,48113,NOT AVAILABLE,HTTP://WWW.TI.COM/,3595,{3813E319-E3B1-4968-9A69-B0AF79E90A3A},2021/12/16 14:56:43+00,HostedByHIFLD,2021/12/16 14:56:43+00,HostedByHIFLD
-9939564.8252,5335579.0053,94,94,315,AMERICAN FAMILY INSURANCE GROUP,6000 AMERICAN PARKWAY,NOT AVAILABLE,MADISON,WI,53783,DANE,10471,8829,43.1549,-89.28863,BING MAPS,ADDRESS,55025,NOT AVAILABLE,HTTPS://WWW.AMFAM.COM/,325.6,{914B6A36-53D1-49D0-8852-6FC0F62A078F},2021/12/16 14:56:43+00,HostedByHIFLD,2021/12/16 14:56:43+00,HostedByHIFLD
-8532542.1213,4910007.3778,95,95,369,HERSHEY,100 CRYSTAL A DRIVE,NOT AVAILABLE,HERSHEY,PA,17033,DAUPHIN,17140,7440,40.30256,-76.64913,BING MAPS,ADDRESS,42043,NOT AVAILABLE,HTTPS://WWW.HERSHEYS.COM/EN_US/HOME.HTML,720,{293A6B4D-D9E7-4C5A-A451-1C3C431D7448},2021/12/16 14:56:43+00,HostedByHIFLD,2021/12/16 14:56:43+00,HostedByHIFLD
-9651321.9281,4343234.0711,96,96,128,DOLLAR GENERAL,100 MISSION RIDGE,NOT AVAILABLE,GOODLETTSVILLE,TN,37072,DAVIDSON,121000,21987,36.30908,-86.6993,BING MAPS,ADDRESS,47037,NOT AVAILABLE,HTTPS://WWW.DOLLARGENERAL.COM/,1251.1,{8A2E1785-5B9F-428A-A1FF-F8A6E5484E88},2021/12/16 14:56:43+00,HostedByHIFLD,2021/12/16 14:56:43+00,HostedByHIFLD
-9664147.0467,4321717.8473,97,97,63,HCA HOLDINGS,1 PARK PLAZA,NOT AVAILABLE,NASHVILLE,TN,37203,DAVIDSON,210500,44747,36.15317,-86.81451,BING MAPS,ADDRESS,47037,NOT AVAILABLE,HTTPS://HCAHEALTHCARE.COM/,2890,{CD309C57-3B40-4224-9366-D56E9CC3BBA3},2021/12/16 14:56:43+00,HostedByHIFLD,2021/12/16 14:56:43+00,HostedByHIFLD
-8388817.5268,4872002.4074,98,98,489,AIRGAS,259 NORTH RADNOR-CHESTER ROAD,NOT AVAILABLE,RADNOR,PA,19087,DELAWARE,17000,5314,40.04169,-75.35803,BING MAPS,ADDRESS,42045,NOT AVAILABLE,HTTP://WWW.AIRGAS.COM/,337.5,{7134F802-832B-455C-9A45-81CA85693851},2021/12/16 14:56:43+00,HostedByHIFLD,2021/12/16 14:56:43+00,HostedByHIFLD
-8401038.1805,4876003.3363,99,99,11,AMERISOURCEBERGEN,1300 MORRIS DRIVE,NOT AVAILABLE,CHESTERBROOK,PA,19087,DELAWARE,18500,146850,40.0692,-75.46781,BING MAPS,ADDRESS,42045,NOT AVAILABLE,HTTPS://WWW.AMERISOURCEBERGEN.COM/ABCNEW/,1427.9,{2B98ECAC-1602-4B70-AE86-E27BE2194155},2021/12/16 14:56:43+00,HostedByHIFLD,2021/12/16 14:56:43+00,HostedByHIFLD
-8389536.6507,4871835.1918,100,100,207,LINCOLN NATIONAL,150 NORTH RADNOR CHESTER ROAD,NOT AVAILABLE,RADNOR,PA,19087,DELAWARE,9057,13330,40.04054,-75.36449,BING MAPS,ADDRESS,42045,NOT AVAILABLE,HTTPS://WWW.LFG.COM/PUBLIC/INDIVIDUAL,1192,{9E1CA964-C536-4D05-A382-CDAF33400B8C},2021/12/16 14:56:43+00,HostedByHIFLD,2021/12/16 14:56:43+00,HostedByHIFLD
-11688997.3772,4830236.6413,101,101,181,DAVITA HEALTHCARE PARTNERS,2000 16TH STREET,NOT AVAILABLE,DENVER,CO,80202,DENVER,70300,15197,39.75385,-105.00405,BING MAPS,ADDRESS,08031,NOT AVAILABLE,HTTPS://WWW.DAVITA.COM/,879.9,{4B228134-28BD-4375-81B0-BB8F9078A94E},2021/12/16 14:56:43+00,HostedByHIFLD,2021/12/16 14:56:43+00,HostedByHIFLD
-8580189.0898,4713145.1321,102,102,20,FANNIE MAE,3900 WISCONSIN AVENUE NW,NOT AVAILABLE,WASHINGTON,DC,20016,DISTRICT OF COLUMBIA,7000,107162,38.94045,-77.07715,BING MAPS,ADDRESS,11001,NOT AVAILABLE,HTTP://WWW.FANNIEMAE.COM/PORTAL/INDEX.HTML,12313,{07F981EA-61F7-4D72-A443-FB5DAE9700B3},2021/12/16 14:56:43+00,HostedByHIFLD,2021/12/16 14:56:43+00,HostedByHIFLD
-8577061.0121,4707583.5412,103,103,144,DANAHER,2200 PENNSYLVANIA AVENUE NW,NOT AVAILABLE,WASHINGTON,DC,20037,DISTRICT OF COLUMBIA,62000,19912,38.90158,-77.04905,BING MAPS,ADDRESS,11001,NOT AVAILABLE,HTTP://WWW.DANAHER.COM/,2553.7,{732B96E4-FC80-4040-A758-18CABDE2FC97},2021/12/16 14:56:43+00,HostedByHIFLD,2021/12/16 14:56:43+00,HostedByHIFLD
-10678581.5288,5050219.6751,104,104,197,CONAGRA FOODS,1 CONAGRA DRIVE,NOT AVAILABLE,OMAHA,NE,68102,DOUGLAS,20900,14134,41.2563,-95.92733,BING MAPS,ADDRESS,00055,NOT AVAILABLE,HTTP://WWW.CONAGRABRANDS.COM/,-677,{F60B74D3-D89C-4635-9FD5-9A3602EF75DF},2021/12/16 14:56:43+00,HostedByHIFLD,2021/12/16 14:56:43+00,HostedByHIFLD
-10682837.2729,5050354.4262,105,105,2,BERKSHIRE HATHAWAY,3555 FARNAM STREET,1440 KIEWIT PLAZA,OMAHA,NE,68131,DOUGLAS,367700,223604,41.25721,-95.96556,BING MAPS,ADDRESS,00055,NOT AVAILABLE,HTTP://WWW.BERKSHIREHATHAWAY.COM/,24074,{27D480DE-2DAC-4812-AD59-414D131F5D7B},2021/12/16 14:56:43+00,HostedByHIFLD,2021/12/16 14:56:43+00,HostedByHIFLD
-10679455.3868,5050644.6656,106,106,143,UNION PACIFIC,1400 DOUGLAS STREET,NOT AVAILABLE,OMAHA,NE,68179,DOUGLAS,42919,19941,41.25917,-95.93518,BING MAPS,ADDRESS,00055,NOT AVAILABLE,HTTPS://WWW.UP.COM/INDEX.HTM,4233,{02242AE8-F78B-4549-922F-6F68FF544C41},2021/12/16 14:56:43+00,HostedByHIFLD,2021/12/16 14:56:43+00,HostedByHIFLD
-9797767.1711,5159191.0577,107,107,462,ARTHUR J. GALLAGHER,2 PIERCE PLACE,NOT AVAILABLE,ITASCA,IL,60143,DUPAGE,24790,5595,41.98806,-88.01484,BING MAPS,ADDRESS,17043,NOT AVAILABLE,HTTPS://WWW.AJG.COM/,414.4,{D6581ACE-4813-410E-9C48-DCCAA94CC954},2021/12/16 14:56:43+00,HostedByHIFLD,2021/12/16 14:56:43+00,HostedByHIFLD
-9796630.5991,5135891.8051,108,108,338,UNIVAR,3075 HIGHLAND PARKWAY,SUITE 200,DOWNERS GROVE,IL,60515,DUPAGE,8700,8074,41.8323,-88.00463,BING MAPS,ADDRESS,17043,NOT AVAILABLE,HTTP://WWW.UNIVAR.COM/US,-68.4,{FDFF2F8D-83E7-4581-9BD8-EA5108D72094},2021/12/16 14:56:43+00,HostedByHIFLD,2021/12/16 14:56:43+00,HostedByHIFLD
-9796944.52,5135927.6617,109,109,392,DOVER,3005 HIGHLAND PARKWAY,NOT AVAILABLE,DOWNERS GROVE,IL,60515,DUPAGE,29000,6794,41.83254,-88.00745,BING MAPS,ADDRESS,17043,NOT AVAILABLE,HTTPS://WWW.DOVERCORPORATION.COM/,508.9,{EA336401-4D60-4A50-99ED-34AA38EAE568},2021/12/16 14:56:43+00,HostedByHIFLD,2021/12/16 14:56:43+00,HostedByHIFLD
-9790046.0512,5138378.1786,110,110,112,MCDONALD'S,1 MCDONALD'S PLAZA,NOT AVAILABLE,OAK BROOK,IL,60523,DUPAGE,375000,24622,41.84894,-87.94548,BING MAPS,ADDRESS,17043,NOT AVAILABLE,HTTPS://WWW.MCDONALDS.COM/US/EN-US.HTML,4686.5,{B4D9FAFB-E662-4B42-9CCC-FA89C5A07465},2021/12/16 14:56:43+00,HostedByHIFLD,2021/12/16 14:56:43+00,HostedByHIFLD
-9790339.9346,5138479.7989,111,111,427,TREEHOUSE FOODS,2021 SPRING ROAD,SUITE 600,OAK BROOK,IL,60523,DUPAGE,16027,6175,41.84962,-87.94812,BING MAPS,ADDRESS,17043,NOT AVAILABLE,HTTP://WWW.TREEHOUSEFOODS.COM/,-228.6,{7004E5F1-0CAB-42F9-A9A3-6095796F39FD},2021/12/16 14:56:43+00,HostedByHIFLD,2021/12/16 14:56:43+00,HostedByHIFLD
-9808066.4503,5132748.9023,112,112,337,NAVISTAR INTERNATIONAL,2701 NAVISTAR DRIVE,NOT AVAILABLE,LISLE,IL,60532,DUPAGE,11300,8111,41.81126,-88.10736,BING MAPS,ADDRESS,17043,NOT AVAILABLE,HTTP://WWW.NAVISTAR.COM/NAVISTAR/,-97,{807AD4DC-E72C-4745-8B78-C32B1ED2552F},2021/12/16 14:56:43+00,HostedByHIFLD,2021/12/16 14:56:43+00,HostedByHIFLD
-8776454.2576,4284174.3033,113,113,390,QUINTILES TRANSNATIONAL HOLDINGS,4820 EMPEROR BOULEVARD,NOT AVAILABLE,DURHAM,NC,27703,DURHAM,50000,6878,35.88038,-78.84023,BING MAPS,ADDRESS,37063,NOT AVAILABLE,HTTPS://WWW.IQVIA.COM/,115,{FEF79166-B37C-4D74-8140-8F74BF637B24},2021/12/16 14:56:43+00,HostedByHIFLD,2021/12/16 14:56:43+00,HostedByHIFLD
-9090807.1413,3545360.8129,114,114,257,CSX,500 WATER STREET,15TH FLOOR,JACKSONVILLE,FL,32202,DUVAL,26628,11069,30.32474,-81.66411,BING MAPS,ADDRESS,12031,NOT AVAILABLE,HTTPS://WWW.CSX.COM/,1714,{4B97E6C5-F627-48BA-B2AE-A6D435A118E7},2021/12/16 14:56:43+00,HostedByHIFLD,2021/12/16 14:56:43+00,HostedByHIFLD
-9091970.43,3544616.7082,115,115,293,FIDELITY NATIONAL FINANCIAL,601 RIVERSIDE AVENUE,NOT AVAILABLE,JACKSONVILLE,FL,32204,DUVAL,55219,9554,30.31897,-81.67456,BING MAPS,ADDRESS,12031,NOT AVAILABLE,HTTP://WWW.FNF.COM/,650,{D3BC3BAC-A504-49AF-BFFA-251F84A67DAD},2021/12/16 14:56:43+00,HostedByHIFLD,2021/12/16 14:56:43+00,HostedByHIFLD
-9091970.43,3544616.7082,116,116,301,FIDELITY NATIONAL INFORMATION SERVICES,601 RIVERSIDE AVENUE,NOT AVAILABLE,JACKSONVILLE,FL,32204,DUVAL,55000,9241,30.31897,-81.67456,BING MAPS,ADDRESS,12031,NOT AVAILABLE,HTTPS://WWW.FISGLOBAL.COM/,568,{DEF08E8E-04A9-4AAC-88DA-5D75D7FC7210},2021/12/16 14:56:43+00,HostedByHIFLD,2021/12/16 14:56:43+00,HostedByHIFLD
-9422157.398,5270164.8477,117,117,398,AUTO-OWNERS INSURANCE,6101 ANACAPRI BOULEVARD,NOT AVAILABLE,LANSING,MI,48917,EATON,4737,6775,42.72472,-84.64068,BING MAPS,ADDRESS,26045,NOT AVAILABLE,HTTPS://WWW.AUTO-OWNERS.COM/,706.3,{6625D880-A046-4CA1-9991-2F90726BBA55},2021/12/16 14:56:43+00,HostedByHIFLD,2021/12/16 14:56:43+00,HostedByHIFLD
-11854339.1037,3731710.4943,118,118,349,WESTERN REFINING,123 WEST MILLS AVENUE,SUITE 200,EL PASO,TX,79901,EL PASO,7134,7743,31.75895,-106.48934,BING MAPS,ADDRESS,48141,NOW ANDEAVOR,HTTP://WWW.ANDEAVOR.COM/,124.9,{B02CFA1E-93D9-4DEF-9272-AA891984D095},2021/12/16 14:56:43+00,HostedByHIFLD,2021/12/16 14:56:43+00,HostedByHIFLD
